"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",15,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",14,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 19]"
